username,id,label,displayname,verified,created,followersCount,friendsCount,statusesCount,favouritesCount,listedCount,mediaCount,location,protected,profileImageUrl,totalReplyCount,totalRetweetCount,totalLikeCount,totalQuoteCount,totalSource
GrabiasM,100485284,bot,Marcin,False,2009-12-30 12:27:51+00:00,77,149,8,289,0,0,Poland,True,https://pbs.twimg.com/profile_images/496386955211714560/DTs2Mqro_normal.jpeg,0,0,0,0,0
fenssma_tourism,1356625743703375872,human,Fenssma Tourism,False,2021-02-02 15:29:28+00:00,5055,5074,52,89,5,38,Worldwide,False,https://pbs.twimg.com/profile_images/1522980072952639491/DyTLwmx4_normal.jpg,54,203,979,26,2
BMkhudhayr,904794157,human,B.M.K,False,2012-10-25 22:23:14+00:00,57,501,3197,1821,1,155,"Riyadh, Kingdom of Saudi Arabia",True,https://pbs.twimg.com/profile_images/903018238644248577/Cm5feAF7_normal.jpg,0,0,0,0,0
ZaynandZaynas,1087645174585532417,human,Zayn & Zayna’s Little Farm,False,2019-01-22 09:36:31+00:00,416,4186,672,30,0,321,United Kingdom,False,https://pbs.twimg.com/profile_images/1357381073584406537/JfCrHJYT_normal.jpg,8,25,34,5,2
stableisotope,30793425,human,Steven Abrams,False,2009-04-13 03:07:23+00:00,2019,1906,2318,1615,48,221,"Austin, Texas",False,https://pbs.twimg.com/profile_images/1509690781946241028/96yV0rju_normal.jpg,97,13,223,6,2
gnileh,1299284627639631873,human,M🅾️M🅾️ Gnileh,False,2020-08-28 09:56:19+00:00,7,149,31,6,0,2,,False,https://pbs.twimg.com/profile_images/1299284894682460160/z_6_mSm__normal.jpg,0,2,4,0,1
jencurrigan,21387755,human,Jen Currigan,False,2009-02-20 10:28:01+00:00,277,533,1080,2205,4,55,London,False,https://pbs.twimg.com/profile_images/90306774/weemee_normal.png,36,14,264,7,1
JonathanPieNews,3948308435,human,Jonathan Pie,False,2015-10-13 17:18:49+00:00,522253,2252,18853,3876,1383,2002,"London, England",False,https://pbs.twimg.com/profile_images/1403343938740752384/0xYsQlS2_normal.jpg,15013,82260,456672,6943,2
Kevinst45353357,1484117328048570374,human,Kevin stark,False,2022-01-20 10:55:41+00:00,4,77,169,4,0,7,,False,https://pbs.twimg.com/profile_images/1500391275203342338/C1YKr2cP_normal.jpg,13,0,16,0,1
avdnoord,1095841166,human,Aäron van den Oord,False,2013-01-16 17:29:58+00:00,13018,130,171,195,260,19,"London, England",False,https://pbs.twimg.com/profile_images/774282812576894976/IZUQ0T4s_normal.jpg,113,1620,5648,84,3
Builman5,1484240954907578369,human,Builman,False,2022-01-20 19:06:57+00:00,0,4,0,0,0,0,,False,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0,0,0,0,0
dejiborewa,2923738928,human,Ayodeji 🇳🇬,False,2014-12-09 11:03:47+00:00,838,444,58749,35296,11,161,null,False,https://pbs.twimg.com/profile_images/1589346248934424578/Xkx0mNNp_normal.jpg,25,1,16,2,2
MathewFras,2528032772,human,Mat Fraser,True,2014-05-27 18:39:20+00:00,72832,2680,1968,6053,312,104,"Vermont, USA",False,https://pbs.twimg.com/profile_images/1536350483866079232/wMLD6Y0J_normal.jpg,188,634,5873,86,3
austinomyers,1327333338,human,Austin Myers,False,2013-04-04 16:49:42+00:00,60,346,10,8565,1,0,"San Francisco, CA",False,https://pbs.twimg.com/profile_images/1281654436843024386/_aD1AnxF_normal.jpg,1,0,16,0,2
FlexiSpot,750573837977284608,human,FlexiSpot,False,2016-07-06 06:15:22+00:00,10521,911,2527,1385,11,865,"California, USA",False,https://pbs.twimg.com/profile_images/1559431526491664386/E9iG2VHd_normal.jpg,969,981,1243,22,2
politietost,839082941036789760,human,Politiet i Øst,True,2017-03-07 11:58:57+00:00,146704,18,38096,18,359,86,"Ski, Norge",False,https://pbs.twimg.com/profile_images/1374311018566914049/SQcu1y4x_normal.jpg,74,156,1360,7,1
betangfilsafat,1278710228213612544,bot,Betang Filsafat Official,False,2020-07-02 15:21:00+00:00,5432,19,472,59,35,71,"West Borneo, Indonesia",False,https://pbs.twimg.com/profile_images/1278712462355791874/BjTc8OW0_normal.jpg,70,62,281,9,2
__ishaan,215399723,human,Ishaan Gulrajani,False,2010-11-13 20:48:46+00:00,2012,401,1001,800,58,59,San Francisco,False,https://pbs.twimg.com/profile_images/1271143016888258561/NRVz7c42_normal.jpg,49,113,709,14,4
SomosOdinsa,976532488381239297,human,Odinsa,True,2018-03-21 18:54:23+00:00,4690,454,5392,3857,17,3582,Colombia,False,https://pbs.twimg.com/profile_images/1021751545929461760/aCtCepu5_normal.jpg,13,74,418,8,5
Aimee_Geoidns,1483991022384590848,human,AimeeJones,False,2022-01-20 02:33:37+00:00,0,13,0,0,0,0,,False,https://pbs.twimg.com/profile_images/1483991289985044481/b9fNEugQ_normal.jpg,0,0,0,0,0
QaharBalkhi,1429124412524175367,human,Abdul Qahar Balkhi,False,2021-08-21 16:53:22+00:00,185212,63,2420,912,310,741,Kabul ,False,https://pbs.twimg.com/profile_images/1475454768093052930/W3SGzF8R_normal.jpg,1519,3374,24956,372,1
PeteMore4,1483103208901857293,human,Elon Musk,False,2022-01-17 15:45:49+00:00,5,59,25,1278,0,1,,False,https://pbs.twimg.com/profile_images/1483103273099878409/eTn2ntgL_normal.png,2,0,5,0,1
Siupdi,1480395519591686147,human,Ibra😵‍💫☕️,False,2022-01-10 04:26:34+00:00,1,34,0,0,0,0,,False,https://pbs.twimg.com/profile_images/1480395718284222466/qnoc9NK1_normal.jpg,0,0,0,0,0
SarahFossheim,1002899059705810944,human,Sarah L. Fossheim (they/them),False,2018-06-02 13:05:43+00:00,5865,975,11711,46007,109,708,"Oslo, Norway",False,https://pbs.twimg.com/profile_images/1329592361194835972/D5ZJpeAW_normal.jpg,94,49,780,2,2
Yogi_Spoke,889876157935611904,human,Yogesh Rathi,False,2017-07-25 15:53:03+00:00,653,269,762,802,7,9,"Massachusetts, USA",False,https://pbs.twimg.com/profile_images/1213164264388583424/2YrP_lxh_normal.jpg,58,166,852,8,1
tom901t,1386354905347018754,bot,Aptosboygimmy,False,2021-04-25 16:22:37+00:00,7,107,148,225,0,2,"Vododara, India",False,https://pbs.twimg.com/profile_images/1601392546672173056/ioLBDVrt_normal.jpg,5,2,15,0,1
bonjourcolin,9307792,human,bonjourcolin,False,2007-10-08 11:36:38+00:00,23,1975,382,1694,3,3,,True,https://pbs.twimg.com/profile_images/1246545549119180801/QeAL7WgO_normal.jpg,0,0,0,0,0
CodeLegoProject,1484049588478689281,human,CodeDEMO,False,2022-01-20 06:26:27+00:00,11,105,13,4,0,0,"Bradford, UK",False,https://pbs.twimg.com/profile_images/1532019007355867137/agrpRn-o_normal.jpg,0,0,2,0,1
VerifyApp,103118481,human,Verify,False,2010-01-08 23:35:25+00:00,2950,3219,2239,13,116,2,"Campbell, CA",False,https://pbs.twimg.com/profile_images/378800000026500193/79c3d2adc44dbda7c18e45381c596952_normal.jpeg,30,2,7,0,2
FieraIngenieria,1090367333288206336,human,Fieras de la ingeniería,False,2019-01-29 21:53:25+00:00,657221,43,530,7879,1991,345,,False,https://pbs.twimg.com/profile_images/1090388899107528704/GfbAhanN_normal.jpg,4910,80820,539891,4292,1
Luz213And0,1089685037207891968,human,Luz eleny,False,2019-01-28 00:42:13+00:00,27023,26191,124416,273835,20,3784,,False,https://pbs.twimg.com/profile_images/1608530346416668673/rLCkZWEC_normal.jpg,62,222,408,3,2
Arlula_Space,907579017007476736,human,Arlula,False,2017-09-12 12:17:54+00:00,1297,1715,253,507,35,97,"Sydney, New South Wales",False,https://pbs.twimg.com/profile_images/1128636895116705792/gGrNWb1N_normal.png,15,105,279,9,5
Infrared_HK,767644840108621824,bot,Helia K,False,2016-08-22 08:49:26+00:00,29,60,740,13218,2,19, Sky,True,https://pbs.twimg.com/profile_images/1490632807147839490/ceGQwU06_normal.jpg,0,0,0,0,0
DPistolyako,1481378813040730113,bot,Dmitry Pistolyako,False,2022-01-12 21:33:59+00:00,1,44,6,7,0,0,,False,https://pbs.twimg.com/profile_images/1481378950794285058/Hef4FoQ9_normal.png,8,0,0,3,2
AmithNaik97,1091533416699326464,human,Amith Kumara,False,2019-02-02 03:07:01+00:00,17,437,6,2795,0,1,"Udupi, India",True,https://pbs.twimg.com/profile_images/1287243002532859904/tfhovURw_normal.jpg,0,0,0,0,0
myussuf1988,2943507101,human,Abu Muaadh,False,2014-12-27 09:01:33+00:00,58,361,164,111,0,14,,False,https://pbs.twimg.com/profile_images/596545344973975552/_czlq2o2_normal.jpg,16,27,36,0,2
pepecruz8,97139873,human,Pp +,False,2009-12-16 05:07:41+00:00,211,755,479,405,0,27,"Moroleon, Gto.",False,https://pbs.twimg.com/profile_images/1558154019/jaripeas_normal.jpg,3,7,25,0,2
deviprasadkini,65853402,human,Devi Prasad M Kini,False,2009-08-15 07:34:19+00:00,168,79,354,378,7,44,Bangalore,False,https://pbs.twimg.com/profile_images/1285074599042904066/eyAu_tk2_normal.jpg,15,10,46,2,3
halfmoon77777,1151974121615609859,human,نیوه‌مانگ,False,2019-07-18 21:56:48+00:00,125,179,10150,8144,0,154,,False,https://pbs.twimg.com/profile_images/1596996817945763846/1dnWoK0V_normal.jpg,16,7,144,1,2
owenhaoliu,284277820,human,Wenhao Liu,False,2011-04-19 00:23:49+00:00,118,315,60,207,1,1,Stanford CA,False,https://pbs.twimg.com/profile_images/444318546995060736/F3mW-7I7_normal.jpeg,4,3,54,0,2
andychinsp,1363110641410576386,human,andychinsp,False,2021-02-20 12:58:15+00:00,3,49,0,4,0,0,,False,https://pbs.twimg.com/profile_images/1363111495903584259/q2Jm6N8s_normal.jpg,0,0,0,0,0
delgado_jc,237803302,human,Juan Carlos Delgado,False,2011-01-13 17:30:22+00:00,117,257,674,32,1,9,"Barcelona, Spain",False,https://pbs.twimg.com/profile_images/839566128632451072/uwMYDnFp_normal.jpg,2,2,2,0,5
whiteywitters,21252583,human,Tom,False,2009-02-18 23:01:34+00:00,461,460,26384,4575,14,1689,somewhere in South Jersey ,False,https://pbs.twimg.com/profile_images/1578885289287770114/ivUqXgIY_normal.jpg,47,11,320,1,1
SzassTam,35683594,human,Albert Ali Salah,False,2009-04-27 05:52:47+00:00,3506,1865,2958,34711,26,145,,False,https://pbs.twimg.com/profile_images/1460341583950323718/ZtSnL_NS_normal.jpg,43,191,1100,15,2
Itsbhop89,856019182600716288,human,Brycen Hopkins,True,2017-04-23 05:37:31+00:00,4406,255,391,1452,38,11,,False,https://pbs.twimg.com/profile_images/1467583319357341696/hQA0XkH6_normal.jpg,642,1529,27652,142,2
andresbucio,14823322,human,Andrés Bucio,False,2008-05-18 19:00:25+00:00,42,437,660,109,0,237,"Guadalajara, Jalisco",False,https://pbs.twimg.com/profile_images/1128885275986472961/WZSYJeKo_normal.png,5,22,64,1,5
cdhwings,232396491,human,Dawn M Torrence Ireland,False,2010-12-31 01:37:20+00:00,1047,2989,11686,7910,23,649,World Traveler,False,https://pbs.twimg.com/profile_images/1437449237764128776/FOHR7iEB_normal.jpg,68,13,201,3,1
sunflowrbunny,741647832415756292,human,Francis Shue,False,2016-06-11 15:06:37+00:00,172,145,268,461,2,65,"Jacksonville Beach, FL",False,https://pbs.twimg.com/profile_images/1129925350836903937/pRFYIPqr_normal.jpg,23,12,203,3,2
onurvarol,77436536,bot,Onur Varol,False,2009-09-26 09:17:28+00:00,3383,3825,4135,2255,63,203,"Istanbul, Turkey",False,https://pbs.twimg.com/profile_images/1165492652751671296/T-CdxJQa_normal.jpg,61,109,749,14,1
joelmchale,14506253,human,Joel McHale,True,2008-04-24 03:43:24+00:00,3241369,2403,8324,336,22536,1783,Galactica actual,False,https://pbs.twimg.com/profile_images/1031688926593867776/2pVTh_DF_normal.jpg,4380,19390,166395,12968,1
MrAhmednurAli,369307681,human,Ahmed Ali,True,2011-09-07 03:57:18+00:00,71394,520,69260,119233,342,12963,"Toronto, Canada",False,https://pbs.twimg.com/profile_images/1444812382623121411/cSyLR3nd_normal.jpg,3042,27497,138859,1154,2
____Roshni_01,1457262274930900996,human,Roshni,False,2021-11-07 08:23:14+00:00,1,323,0,2,0,0,,True,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0,0,0,0,0
RosieBlau,210820145,human,Rosie Blau,True,2010-11-01 14:02:05+00:00,12561,7363,3979,16302,358,9,London,True,https://pbs.twimg.com/profile_images/1572618081104547842/dgB8Gse9_normal.jpg,0,0,0,0,0
ReformSocialist,1477012303547707401,bot,Reform,False,2021-12-31 20:22:42+00:00,375,394,1349,1135,0,825,"London, England",False,https://pbs.twimg.com/profile_images/1477637769006665736/kOhHdErb_normal.jpg,5,63,199,3,1
yunheekim22,922341408,human,Yun-Hee Kim,True,2012-11-03 03:28:13+00:00,8275,1910,5143,1945,444,579,"San Francisco, CA",False,https://pbs.twimg.com/profile_images/1399679153096511491/Hsz63kZw_normal.jpg,130,75,306,18,3
AylaHoldom,443834706,human,Ayla Z L Holdom,False,2011-12-22 15:59:35+00:00,3386,1345,3800,7914,32,264,"England, United Kingdom",False,https://pbs.twimg.com/profile_images/862910135294984192/II7wT8aq_normal.jpg,97,127,1132,16,2
JoeyMagidson,18323683,human,Joey Magidson,False,2008-12-23 02:03:07+00:00,3167,1094,99645,67036,107,3610,"Brooklyn, New York",False,https://pbs.twimg.com/profile_images/1217890548419366912/FqiqgQGK_normal.jpg,38,63,243,5,2
Nantarara,1196077160324190208,human,nan,False,2019-11-17 14:46:38+00:00,16,126,35,101,0,1,,False,https://pbs.twimg.com/profile_images/1262399302065774596/1aHR0PQZ_normal.jpg,1,0,4,0,2
StrongDuality,2222286870,human,Nitish,False,2013-11-30 01:46:48+00:00,2266,925,344,1157,47,24,"Palo Alto, CA",False,https://pbs.twimg.com/profile_images/913095761419689989/yZ3rZBJb_normal.jpg,81,231,1374,20,3
jdwallner,210305508,human,Jonathan Wallner,False,2010-10-31 03:15:17+00:00,45,233,384,623,1,78,Joplin Missouri,False,https://pbs.twimg.com/profile_images/378800000709496743/5ef1587492a8d5340d6da33c7526bf91_normal.jpeg,24,2,188,0,1
BarackObama,813286,human,Barack Obama,True,2007-03-05 22:08:25+00:00,133308900,566149,16732,5,218404,2507,"Washington, DC",False,https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_normal.jpg,318644,566382,4175179,52740,3
GopalaSpeech,996829570274807808,human,Gopala Anumanchipalli,False,2018-05-16 19:07:44+00:00,671,476,105,1197,7,1,"Berkeley, CA",False,https://pbs.twimg.com/profile_images/1099904997959954432/yu_CRt2-_normal.jpg,42,119,567,7,3
Rajnish_dataViz,1463875721378422784,bot,Rajnish K,False,2021-11-25 14:22:48+00:00,10,78,2,24,2,0,,False,https://pbs.twimg.com/profile_images/1463879128143171591/1g-pN76c_normal.jpg,2,0,3,0,1
TobyWalsh,36524036,human,Toby Walsh,False,2009-04-29 23:45:42+00:00,6333,571,18571,34591,174,497,"Sydney, Australia",False,https://pbs.twimg.com/profile_images/625595028681965568/pttG_o5h_normal.jpg,23,61,296,16,2
meemantine,1301801722512388096,human,مِمانتین,False,2020-09-04 08:38:33+00:00,181,227,2779,11606,0,25,,False,https://pbs.twimg.com/profile_images/1572505215047270400/5JhwjuiK_normal.jpg,8,147,258,0,1
MariaDroujkova,14364834,human,Maria Droujkova,False,2008-04-11 21:35:17+00:00,2584,1821,3561,54,190,128,"Cary, North Carolina",False,https://pbs.twimg.com/profile_images/454765530503589888/vRJnmzpC_normal.png,39,54,48,0,2
annajxli,785827682848153601,bot,Anna Li,False,2016-10-11 13:01:34+00:00,113,608,250,3614,0,4,,True,https://pbs.twimg.com/profile_images/1099414499185041408/RFt1qemN_normal.jpg,0,0,0,0,0
roberts60599581,966279849676627968,bot,roberts,False,2018-02-21 11:54:03+00:00,128,804,6,5,0,0,"Minnesota, USA",False,https://pbs.twimg.com/profile_images/966280383649271808/UHlcUra1_normal.jpg,0,0,4,0,1
carloswolts,1481397820242468874,bot,carlos oliveira,False,2022-01-12 22:49:28+00:00,7,257,2,45,1,0,,False,https://pbs.twimg.com/profile_images/1481397950878302210/7S-jVGqs_normal.jpg,0,0,1,0,1
SassiHoch,833494644197560321,human,Saskia Hochschild,False,2017-02-20 01:53:03+00:00,44,165,529,4465,0,17,#immigrant,False,https://pbs.twimg.com/profile_images/1509789623530057730/NmoR7353_normal.jpg,14,5,131,1,1
ClimatePower,28657802,human,Climate Power,True,2009-04-03 21:28:57+00:00,242246,1462,47279,1034,5718,16436,,False,https://pbs.twimg.com/profile_images/1410595181951258630/SK4wlM7H_normal.jpg,143,587,1785,56,5
swapy6,110388353,human,Swapnil Pandey,False,2010-02-01 11:05:51+00:00,14303,139,25850,25259,44,2649,"Jalandhar, India",False,https://pbs.twimg.com/profile_images/1560482933554950144/OSmQ8Hg2_normal.jpg,312,1808,7892,88,1
EkwunifeIfeoma,1124225104395866112,bot,ifeoma ekwunife,False,2019-05-03 08:12:06+00:00,28,252,157,136,1,1,,False,https://pbs.twimg.com/profile_images/1376878982533148675/RN_GQiGk_normal.jpg,3,2,4,0,3
HalaKazim,51354433,human,هالة كاظم,True,2009-06-27 05:15:47+00:00,208165,849,108884,8351,360,5902,"Dubai, United Arab Emirates",False,https://pbs.twimg.com/profile_images/1482371791142146048/eKpZtvUv_normal.jpg,232,540,3028,65,2
sinannpehlivan,2164425789,human,sinan pehlivan,False,2013-11-02 06:46:16+00:00,124,446,657,1501,0,33,"İstanbul, Türkiye",True,https://pbs.twimg.com/profile_images/646837188307615744/DiiB3bcH_normal.jpg,0,0,0,0,0
DrFrankLipman,83757924,human,Frank Lipman MD,False,2009-10-20 03:19:17+00:00,107394,23,25520,29,1282,1019,NYC,False,https://pbs.twimg.com/profile_images/1296802544925253633/1Hp367uk_normal.jpg,362,1727,8934,134,1
CapSqr,1349039107,human,CapitalSquare Lagos,False,2013-04-13 11:43:48+00:00,2084,860,9434,694,100,3087,Nigeria ,False,https://pbs.twimg.com/profile_images/1142909682610319361/MDEHRMAo_normal.jpg,35,65,108,6,3
melindafarrell,48964542,human,Melinda Farrell,True,2009-06-20 08:52:18+00:00,144249,1866,68861,28940,776,2696,Australia/England/Anywhere,False,https://pbs.twimg.com/profile_images/812051754820857856/aiXQficC_normal.jpg,799,1046,25190,61,2
mangalpady,117956107,human,Naresh shenoy,False,2010-02-27 04:32:05+00:00,7873,749,20058,3730,24,1008,mangalore,False,https://pbs.twimg.com/profile_images/871673039619989504/6o3cF3wZ_normal.jpg,46,189,1193,17,1
OxfordDiplomat,1962626484,human,Dr. Jennifer Cassidy,True,2013-10-15 13:28:16+00:00,171198,28377,46837,114175,800,6508,Dublin - Oxford,False,https://pbs.twimg.com/profile_images/1268089374215995392/9kM1z4jw_normal.jpg,765,806,7458,49,1
PropertyPP1,974982055,human,Property PP,False,2012-11-27 23:44:30+00:00,767,1745,1037,2,6,3,"Melbourne, Victoria, Australia",False,https://pbs.twimg.com/profile_images/2992822167/ff79ee2d524eb3a5a8b9cfcdce7e7f2e_normal.jpeg,5,19,20,0,2
stephaniersimon,422172369,human,Stephanie Simon,False,2011-11-26 22:31:01+00:00,5065,247,311,739,53,8,"San Francisco, CA",False,https://pbs.twimg.com/profile_images/817163918443327488/MsYqqfig_normal.jpg,252,1282,4343,41,3
OrnaMulcahy,420962518,human,Orna Mulcahy,True,2011-11-25 09:49:37+00:00,8062,2242,13292,11524,103,2889,dublin,False,https://pbs.twimg.com/profile_images/1119586296886976512/7NS3urjD_normal.jpg,172,30,1676,8,1
DanielleG_Neuro,1358808262179758080,bot,Danielle Goldman,False,2021-02-08 16:01:58+00:00,112,140,44,244,1,2,,False,https://pbs.twimg.com/profile_images/1358809244531843077/VV__WFrF_normal.jpg,5,6,92,0,2
AnetteMFrank,1317244770830385158,bot,Anette Frank,False,2020-10-16 23:24:09+00:00,630,309,82,297,15,1,"Heidelberg, Germany",False,https://pbs.twimg.com/profile_images/1317245194505490432/YHYUeAqw_normal.jpg,16,24,282,6,3
mturchin20,865926956,human,Michael Turchin,False,2012-10-07 07:32:11+00:00,329,159,810,366,5,14,"Cambridge, MA",False,https://pbs.twimg.com/profile_images/1366236379374628867/6S4aCnA9_normal.jpg,44,90,369,8,2
amritat,27602873,human,amrita tripathi,False,2009-03-30 07:49:00+00:00,55361,6623,29308,19557,461,1580,,False,https://pbs.twimg.com/profile_images/1602230293267550208/sHkc7e-K_normal.jpg,108,11,750,3,2
frnvc_,1035496968775249920,human,Francisco Vicente,False,2018-08-31 11:58:10+00:00,160,464,706,1903,3,3,España,False,https://pbs.twimg.com/profile_images/1134556635194646529/FjHM_LiP_normal.jpg,49,47,263,2,2
ijwmn_n,763974897286598657,human,International Journal of Wireless & Mobile Network,False,2016-08-12 05:46:24+00:00,381,2416,1549,31,1,1059,,False,https://pbs.twimg.com/profile_images/1587374308501831680/yIb9Vr0n_normal.jpg,38,4,7,1,1
YangLin76495544,1118102668889575424,human,Yang Lin,False,2019-04-16 10:43:44+00:00,270,1912,17,172,0,1,"Beijing, People's Republic of China",False,https://pbs.twimg.com/profile_images/1571369908545683461/mCZIX3eA_normal.jpg,5,1,12,0,2
torathyah,995623608591552512,human,المكتبة التراثيَّة,False,2018-05-13 11:15:40+00:00,10393,0,291,34,49,167, 2463 طريق الملك عبدالله,False,https://pbs.twimg.com/profile_images/1519314905068974080/nxDxkrsG_normal.png,144,407,1113,169,3
thomaschattwill,133033883,human,Thomas Chatterton Williams,False,2010-04-14 21:10:26+00:00,130688,599,26035,45202,1007,1237,Paris-New York,False,https://pbs.twimg.com/profile_images/1596171386162126849/Gt__jP4a_normal.jpg,726,403,8192,59,2
KeChen_Neuro,3319725731,bot,Ke Chen,False,2015-06-11 21:46:55+00:00,36,76,12,45,0,0,,False,https://pbs.twimg.com/profile_images/609116142607695872/t19u0yUE_normal.jpg,2,5,31,4,1
_ahani_,1031636023,human,Ahmed Hani Ibrahim,False,2012-12-24 00:42:04+00:00,365,498,1627,1353,7,146,"Cairo, Egypt",False,https://pbs.twimg.com/profile_images/1473838576173527041/v5aOWKxQ_normal.jpg,54,14,284,4,2
bruno_nwogu,846280236,human,Bruno | Einstein of Marketing,False,2012-09-25 21:53:07+00:00,92876,1739,68712,49420,478,825,Go here 👇🏽,False,https://pbs.twimg.com/profile_images/1577352361391054848/rxUt3FfF_normal.jpg,441,269,3058,85,4
sachin_rt,135421739,human,Sachin Tendulkar,True,2010-04-21 07:42:23+00:00,38335356,81,4840,279,22600,1924,"ÜT: 18.986431,72.823769",False,https://pbs.twimg.com/profile_images/1558417367129923584/7Z5Gu1Yy_normal.jpg,32942,217143,3532111,9258,3
martinjnorbury,159216201,human,Martin Norbury,False,2010-06-24 19:48:45+00:00,1706,2202,4108,1315,70,769,"UK, Singapore, Aus, US",False,https://pbs.twimg.com/profile_images/582576865950457857/DWL0DSsJ_normal.jpg,12,24,118,9,3
GopaAndrea,1474833580094148609,human,Andrea Lizzet González Perales,False,2021-12-25 20:07:01+00:00,0,62,7,33,0,1,,False,https://pbs.twimg.com/profile_images/1474834087328186371/1kRMv_md_normal.png,3,1,22,0,1
igornoveski,23406370,human,Igor Noveski,False,2009-03-09 05:32:48+00:00,72,70,377,423,0,22,"Skopje, Macedonia",False,https://pbs.twimg.com/profile_images/280149984/DSC05496_normal.JPG,39,132,335,2,4
BIKASHM91794554,1481923108055711749,human,BIKASH MARDI,False,2022-01-14 09:36:37+00:00,0,44,4,27,0,1,,False,https://pbs.twimg.com/profile_images/1482605711633051649/ByPMTzhb_normal.jpg,0,0,2,0,1
merrafelice,1241395122,human,Felice Antonio Merra,False,2013-03-04 13:54:00+00:00,460,391,478,3557,8,59,Bari,False,https://pbs.twimg.com/profile_images/1394283600216985608/qPRVRb72_normal.jpg,54,104,1047,12,2
geoffreyhinton,1084212657761148928,human,Geoffrey Hinton,False,2019-01-12 22:16:56+00:00,158653,23,60,4,2366,1,,False,https://pbs.twimg.com/profile_images/1084213316963057664/fQGCUSt0_normal.jpg,1708,8661,50476,1515,2
Hillmacho,1280993587296194567,human,•هیلماچو•,False,2020-07-08 22:34:21+00:00,8870,8946,5075,6548,1,121,,False,https://pbs.twimg.com/profile_images/1604179447426519042/NK9ZlCrx_normal.jpg,90,0,434,1,1
masbutet,111819716,bot,butet kartaredjasa,False,2010-02-06 06:57:07+00:00,604795,0,12591,114,857,326,"ÜT: -7.812921,110.374704",False,https://pbs.twimg.com/profile_images/3032657856/1522437d23db6b0cf32ec16b73806853_normal.jpeg,0,0,0,0,0
Doctor_NextDoor,3162054026,human,Doctor Next Door,False,2015-04-18 06:55:21+00:00,186,668,85,239,3,8,,False,https://pbs.twimg.com/profile_images/1248187161427365889/T-nBOZFk_normal.jpg,2,9,30,1,5
RanjitK55305073,1330103829967360000,human,Ranjit Kumar,False,2020-11-21 11:01:44+00:00,39,126,4,23,1,0,,False,https://pbs.twimg.com/profile_images/1492351179925327874/oNm_jz_Y_normal.jpg,0,0,0,0,0
amarsagar63,1481838381386838022,bot,AMAR SAGAR,False,2022-01-14 04:00:05+00:00,11,181,0,2,0,0,,False,https://pbs.twimg.com/profile_images/1481838506045763590/L_K-VBPU_normal.jpg,0,0,0,0,0
Daniela_C_79,151471167,human,Daniela Cundrò,False,2010-06-03 13:47:00+00:00,155,842,153,606,4,26,"Siena, Toscana",False,https://pbs.twimg.com/profile_images/378800000477035975/b30f0307ba3d5398c95aa8da0e4b84db_normal.jpeg,18,21,104,1,7
FakitaMusa,1376637473279840261,human,Fakita Musa,False,2021-03-29 20:49:08+00:00,5,109,1,4,0,0,,False,https://pbs.twimg.com/profile_images/1376637955423543306/TM1z2uHK_normal.jpg,0,0,0,0,0
BvMorgenstern,1480136860110364677,human,Boris von Morgenstern,False,2022-01-09 11:18:35+00:00,1924,401,1366,1558,6,47,"Koblenz, Deutschland",False,https://pbs.twimg.com/profile_images/1511021986184585218/rbjMtx-a_normal.jpg,259,157,3979,3,2
PiyushPatelBJP,180666430,human,Piyush J. Patel 🇮🇳,False,2010-08-20 05:01:06+00:00,53184,5636,53979,63710,84,7297,"Bhuj, Gujarat, India",False,https://pbs.twimg.com/profile_images/1606137731838406657/m_vOidKP_normal.jpg,11,89,406,2,1
swapnilbhadade,1035372205977292800,bot,Dr swap,False,2018-08-31 03:42:24+00:00,66,1003,1959,5543,4,166,India ,False,https://pbs.twimg.com/profile_images/1503444524378460161/-IRD16Ji_normal.jpg,17,12,21,5,1
BareReality,1361872532,human,Laura Dodsworth,True,2013-04-18 13:01:42+00:00,88933,1822,38111,39138,320,4764,,False,https://pbs.twimg.com/profile_images/1544982187908517888/i0oxY-2d_normal.jpg,942,2492,15308,114,2
red_abebe,3321159693,human,rediet abebe,False,2015-06-12 16:10:49+00:00,22614,1951,2,19,320,0,,False,https://pbs.twimg.com/profile_images/1377664551592755203/mu9J8S2j_normal.jpg,0,0,0,0,0
TheLeaderinMe,712397078,human,The Leader in Me,True,2012-07-23 13:07:42+00:00,33407,926,6547,20852,168,1650,"Salt Lake City, UT",False,https://pbs.twimg.com/profile_images/960677748040654848/XVjUvMR7_normal.jpg,5,73,304,4,2
BertaVerd,308517028,human,Berta Verd,False,2011-05-31 15:02:13+00:00,1716,2661,3219,16032,22,46,"Oxford, England",False,https://pbs.twimg.com/profile_images/516669614663532544/n5uKXnI-_normal.jpeg,48,265,532,24,2
Figure_Back,913498695743819776,human,Heinz,False,2017-09-28 20:20:35+00:00,736,4078,5489,6904,2,4971,,False,https://pbs.twimg.com/profile_images/914118176107098114/t9SxaZfF_normal.jpg,2,6,5,0,1
Ramazan52519713,1432421810570678273,human,Ramazan Kaya,False,2021-08-30 19:16:52+00:00,619,4869,87,4094,2,3,,False,https://pbs.twimg.com/profile_images/1432422085255643141/0wSUBT-C_normal.png,1,0,42,0,1
